bidder,bundle,avg,eps,avg-eps,avg+eps,n
0,"[16, 4, 13, 14, 15]",31.804247567355393,0.05014067798255806,31.754106889372835,31.85438824533795,10000
0,"[2, 4, 8, 9, 10, 13, 15]",36.41902450058937,1.624491924768546,34.794532575820824,38.04351642535792,10
0,"[1, 2, 7, 8, 9, 10, 14]",48.746758673401494,1.624491924768546,47.122266748632946,50.37125059817004,10
0,"[8, 9, 10, 3]",23.4915462623719,0.05014067798255806,23.441405584389344,23.54168694035446,10000
0,"[16, 1, 7, 9, 13, 14]",43.595912501745275,1.624491924768546,41.971420576976726,45.220404426513824,10
0,"[2, 7, 10, 13, 15]",25.2707397103631,0.5030112293812244,24.767728480981873,25.773750939744325,100
0,"[16, 1, 3, 9, 14, 15]",42.39555765351222,0.05014067798255806,42.34541697552966,42.44569833149478,10000
0,"[3, 4, 7, 9, 13]",35.8485814107427,0.05014067798255806,35.79844073276014,35.898722088725265,10000
0,"[9, 15, 13, 7]",24.362122926082684,0.05014067798255806,24.311982248100126,24.41226360406524,10000
0,"[2, 7, 8, 13, 15]",24.788346836791508,0.05014067798255806,24.73820615880895,24.838487514774066,10000
0,"[16, 1, 2, 4, 10, 14]",37.45601701130715,0.05014067798255806,37.40587633332459,37.506157689289715,10000
0,"[1, 2, 3, 4, 9, 10, 13, 14, 16]",65.14904067162776,1.624491924768546,63.52454874685921,66.77353259639631,10
0,"[16, 2, 7, 8, 9, 10, 14]",47.8705688026558,1.624491924768546,46.24607687788725,49.495060727424345,10
0,"[16, 2, 3, 15]",22.229562126633144,0.05014067798255806,22.179421448650587,22.279702804615702,10000
0,"[16, 3, 8, 9, 15]",30.145967659528914,0.05014067798255806,30.095826981546356,30.196108337511472,10000
0,"[2, 7, 8, 9, 10, 13, 15, 16]",58.70587602882243,1.624491924768546,57.08138410405388,60.33036795359098,10
0,"[1, 2, 3, 7, 8, 9, 10, 14, 15]",101.0505832263167,1.624491924768546,99.42609130154815,102.67507515108525,10
0,"[2, 14, 7]",19.5084755740303,0.05014067798255806,19.45833489604774,19.558616252012857,10000
0,"[8, 4, 13, 14]",24.826783290307436,0.05014067798255806,24.776642612324878,24.876923968289994,10000
0,"[2, 4, 9, 13, 14]",31.008347660843622,0.05014067798255806,30.958206982861064,31.05848833882618,10000
0,"[16, 1, 4, 10, 13, 15]",35.632819748334526,0.05014067798255806,35.582679070351965,35.68296042631709,10000
0,"[8, 10, 14, 15]",20.309710388246028,0.05014067798255806,20.25956971026347,20.359851066228586,10000
0,"[2, 9, 10, 14, 15]",26.671225142910203,0.05014067798255806,26.621084464927645,26.72136582089276,10000
0,"[16, 1, 3, 7, 13, 15]",40.65143675637592,1.624491924768546,39.02694483160737,42.27592868114447,10
0,"[16, 1, 3, 4, 7, 10]",42.39890960844165,0.05014067798255806,42.34876893045909,42.44905028642421,10000
0,"[16, 2, 4, 8, 9, 10, 14]",46.38200684931101,0.05014067798255806,46.33186617132845,46.43214752729357,10000
0,"[2, 7, 8, 10, 14, 15]",32.11253452863277,0.5030112293812244,31.609523299251546,32.615545758013994,100
0,"[1, 2, 3, 8, 13, 14, 15]",47.08945645872161,1.624491924768546,45.46496453395306,48.713948383490155,10
0,"[1, 3, 4, 7, 10, 14, 15, 16]",56.61039645300739,1.624491924768546,54.98590452823884,58.23488837777594,10
0,"[2, 3, 7, 8, 9, 10, 13, 14, 15]",97.54588630529994,1.624491924768546,95.9213943805314,99.1703782300685,10
0,"[1, 2, 4, 10, 13, 15]",31.889218278440552,0.05014067798255806,31.839077600457994,31.93935895642311,10000
0,"[3, 7, 9, 10, 15]",31.459566173870886,0.05014067798255806,31.40942549588833,31.509706851853444,10000
0,"[16, 1, 2, 13, 14, 15]",35.86220720457153,0.05014067798255806,35.81206652658897,35.912347882554094,10000
0,"[10, 4, 7]",19.323031785241486,0.05014067798255806,19.27289110725893,19.373172463224044,10000
0,"[9, 13]",12.57815985118692,0.05014067798255806,12.528019173204362,12.628300529169477,10000
0,"[8, 2, 10, 13]",17.309253930833233,0.05014067798255806,17.259113252850675,17.35939460881579,10000
0,"[2, 3, 4, 13, 15]",28.101629916008584,0.05014067798255806,28.051489238026026,28.15177059399114,10000
0,"[16, 1, 2, 3, 7, 14]",42.59213008364409,0.05014067798255806,42.54198940566153,42.642270761626655,10000
0,"[1, 2, 4, 8, 9, 10, 15]",42.16166208466425,0.5030112293812244,41.65865085528303,42.66467331404547,100
0,"[1, 3, 4, 7, 10, 13, 14, 15, 16]",111.43173509017463,1.624491924768546,109.80724316540608,113.05622701494318,10
0,"[1, 3, 9, 15]",26.61672196340931,0.05014067798255806,26.566581285426754,26.66686264139187,10000
0,"[1, 2, 3, 8, 15]",27.039334693530655,0.05014067798255806,26.989194015548097,27.089475371513213,10000
0,"[1, 2, 10, 4]",22.307723157252113,0.05014067798255806,22.257582479269555,22.35786383523467,10000
0,"[1, 4, 8, 9, 10]",29.766618678714977,0.05014067798255806,29.71647800073242,29.816759356697535,10000
0,"[16, 2, 4, 8, 14, 15]",33.41414410792914,0.05014067798255806,33.36400342994658,33.4642847859117,10000
0,"[8, 3, 4]",19.035014567977562,0.05014067798255806,18.984873889995004,19.08515524596012,10000
0,"[2, 3, 13, 7]",25.39474454362027,0.05014067798255806,25.344603865637712,25.444885221602828,10000
0,"[3, 7, 8, 9, 13]",33.40314579773096,0.5030112293812244,32.900134568349735,33.90615702711218,100
0,"[16, 1, 2, 8, 10, 14]",34.51079218615305,0.05014067798255806,34.460651508170486,34.56093286413561,10000
0,"[8, 1, 9, 15]",22.084254185355263,0.05014067798255806,22.034113507372705,22.13439486333782,10000
0,"[16, 3, 4, 7, 9, 13, 15]",47.57889207706626,1.624491924768546,45.95440015229771,49.203384001834806,10
0,"[16, 3, 4, 9, 15]",33.31010066854988,0.05014067798255806,33.25995999056732,33.36024134653244,10000
0,"[3, 4, 7, 10, 14]",35.97553091386326,0.15868533887170713,35.816845574991554,36.134216252734966,1000
0,"[16, 1, 2, 4, 9, 13]",37.30705724888869,0.05014067798255806,37.25691657090613,37.35719792687125,10000
0,"[16, 1, 2, 9, 10, 13, 14]",43.25220279137956,1.624491924768546,41.62771086661101,44.87669471614811,10
0,"[3, 7, 8, 10, 13, 14, 15, 16]",55.48988306972814,1.624491924768546,53.86539114495959,57.114374994496686,10
0,"[16, 3, 4, 7, 8, 15]",37.670028951016974,0.5030112293812244,37.16701772163575,38.173040180398196,100
0,"[2, 8, 9, 13, 14]",28.50403978364141,0.05014067798255806,28.453899105658852,28.554180461623968,10000
0,"[16, 1, 3, 7, 8, 10]",39.020114917193276,0.5030112293812244,38.51710368781205,39.5231261465745,100
0,"[3, 15, 14, 7]",28.34944709481703,0.05014067798255806,28.299306416834472,28.39958777279959,10000
0,"[16, 1, 8, 10, 13, 15]",32.719227897134566,1.624491924768546,31.09473597236602,34.343719821903115,10
0,"[4, 7, 8, 10, 14]",31.49546131272928,0.5030112293812244,30.992450083348054,31.998472542110505,100
0,"[1, 3, 4, 7, 9, 13, 14]",51.68792017188057,1.624491924768546,50.06342824711202,53.31241209664912,10
0,"[1, 2, 3, 8, 9, 10, 14, 16]",68.29591698337248,1.624491924768546,66.67142505860393,69.92040890814103,10
0,"[1, 2, 4, 7, 9, 10, 15, 16]",48.311800455661746,1.624491924768546,46.6873085308932,49.936292380430295,10
0,"[2, 4, 7, 10, 14, 15]",34.40973432987265,1.624491924768546,32.7852424051041,36.0342262546412,10
0,"[2, 3, 4, 7, 9, 10, 13, 14, 15]",103.10593223548142,1.624491924768546,101.48144031071287,104.73042416024997,10
0,"[1, 2, 4, 7, 8, 10, 15]",37.856506477982364,1.624491924768546,36.232014553213816,39.48099840275091,10
0,"[1, 2, 8, 10, 13, 15]",28.707866488313925,1.624491924768546,27.08337456354538,30.33235841308247,10
0,"[16, 2, 4, 7, 15]",28.796387133229228,0.05014067798255806,28.74624645524667,28.846527811211786,10000
0,"[2, 4, 7, 9, 10, 13, 14]",43.711220407347206,1.624491924768546,42.08672848257866,45.335712332115754,10
0,"[1, 4, 7, 8, 9, 13, 15, 16]",56.41153851131621,1.624491924768546,54.78704658654766,58.03603043608476,10
0,"[16, 1, 8, 14, 15]",30.578646329864714,0.05014067798255806,30.528505651882156,30.628787007847272,10000
0,"[1, 3, 4, 8, 10, 14, 15]",42.99394966237475,1.624491924768546,41.369457737606204,44.6184415871433,10
0,"[16, 1, 10, 14, 15]",31.212642611612747,0.05014067798255806,31.16250193363019,31.262783289595305,10000
0,"[2, 3, 7, 9, 13, 15]",35.8799965457629,1.624491924768546,34.25550462099435,37.50448847053145,10
